tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
0.197,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,0.197,0,0,0
66.597,false,qupa_7E,1.900000,0.869892,59.149,TYPE_A,3.200,0,0,0
132.197,false,qupa_7E,3.800000,0.978119,54.796,TYPE_A,3.200,0,0,0
193.197,false,qupa_7E,5.700000,0.996665,37.797,TYPE_A,3.000,0,0,0
237.197,false,qupa_7E,7.600000,0.999500,16.590,TYPE_A,3.200,0,0,0
259.797,false,qupa_7E,9.500000,0.999925,9.355,TYPE_A,3.000,0,0,0
275.597,false,qupa_7E,11.400000,0.999989,8.061,TYPE_A,3.200,0,0,0
289.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
304.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
318.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
332.397,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
346.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
361.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
375.597,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
389.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
404.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
418.397,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
432.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
447.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
461.597,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
475.597,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
489.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
503.997,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
518.397,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
532.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
546.997,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
561.397,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
575.797,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
590.197,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
