tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
6.357,false,qupa_C0,0.000000,0.500000,60.000,TYPE_B,6.357,0,0,0
78.757,false,qupa_C0,-1.000000,0.731059,59.651,TYPE_B,9.200,0,0,0
144.756,false,qupa_C0,-2.000000,0.880797,59.062,TYPE_B,3.000,0,0,0
210.157,false,qupa_C0,-3.000000,0.952574,57.526,TYPE_B,3.000,0,0,0
274.157,false,qupa_C0,-4.000000,0.982014,53.781,TYPE_B,3.200,0,0,0
334.157,false,qupa_C0,-5.000000,0.993307,45.968,TYPE_B,3.000,0,0,0
386.157,false,qupa_C0,-6.000000,0.997527,33.913,TYPE_B,3.000,0,0,0
426.357,false,qupa_C0,-7.000000,0.999089,21.858,TYPE_B,3.000,0,0,0
454.357,false,qupa_C0,-8.000000,0.999665,14.045,TYPE_B,3.000,0,0,0
474.957,false,qupa_C0,-9.000000,0.999877,10.300,TYPE_B,3.200,0,0,0
491.756,false,qupa_C0,-10.000000,0.999955,8.764,TYPE_B,3.200,0,0,0
506.756,false,qupa_C0,-11.000000,0.999983,8.175,TYPE_B,3.000,0,0,0
521.157,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
535.557,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
549.957,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
564.357,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
578.957,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
593.357,false,qupa_C0,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
