tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
52,false,q0,0,0.5,600,BLUE,1,-0.152824,0.171179,35526
59,false,q1,0,0.5,600,BLUE,7,-0.136787,0.446398,35526
685,false,q0,-1.9,0.869892,592,BLUE,1,-0.152824,0.171179,35526
692,false,q1,-1.9,0.869892,592,BLUE,1,-0.136787,0.446398,35526
1310,false,q0,-3.8,0.978119,548,BLUE,1,-0.152824,0.171179,35526
1317,false,q1,-3.8,0.978119,548,BLUE,1,-0.136787,0.446398,35526
1891,false,q0,-5.7,0.996665,378,BLUE,1,-0.152824,0.171179,35526
1898,false,q1,-5.7,0.996665,378,BLUE,1,-0.136787,0.446398,35526
2302,false,q0,-7.6,0.9995,166,BLUE,1,-0.152824,0.171179,35526
2309,false,q1,-7.6,0.9995,166,BLUE,1,-0.136787,0.446398,35526
2501,false,q0,-10.4,0.99997,85,BLUE,1,-0.152824,0.171179,35526
2508,false,q1,-9.5,0.999925,94,BLUE,1,-0.136787,0.446398,35526
2635,false,q1,-11.4,0.999989,81,BLUE,1,-0.136787,0.446398,35526
2662,false,q0,-12,0.999994,79,BLUE,43,-0.152824,0.171179,35526
2749,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
2774,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
2861,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
2886,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
2973,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
2998,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3085,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3110,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3197,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3222,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3309,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3334,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3421,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3446,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3533,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3558,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3645,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3670,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3757,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3782,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3869,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
3894,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
3981,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
4006,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
4093,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
4118,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
4205,false,q1,-12,0.999994,79,BLUE,1,-0.136787,0.446398,35526
4230,false,q0,-12,0.999994,79,BLUE,1,-0.152824,0.171179,35526
