tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
3.030,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,3.030,0,0,0
69.230,false,qupa_7E,1.000000,0.731059,59.651,TYPE_A,3.000,0,0,0
135.231,false,qupa_7E,2.000000,0.880797,59.062,TYPE_A,3.200,0,0,0
200.830,false,qupa_7E,3.000000,0.952574,57.526,TYPE_A,3.200,0,0,0
264.630,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,3.000,0,0,0
324.430,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,3.000,0,0,0
376.631,false,qupa_7E,6.000000,0.997527,33.913,TYPE_A,3.000,0,0,0
416.631,false,qupa_7E,7.000000,0.999089,21.858,TYPE_A,3.000,0,0,0
445.030,false,qupa_7E,8.000000,0.999665,14.045,TYPE_A,3.200,0,0,0
465.430,false,qupa_7E,9.000000,0.999877,10.300,TYPE_A,3.200,0,0,0
481.830,false,qupa_7E,10.000000,0.999955,8.764,TYPE_A,3.000,0,0,0
497.031,false,qupa_7E,11.000000,0.999983,8.175,TYPE_A,3.200,0,0,0
511.231,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
525.431,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
539.631,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
554.231,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
568.630,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
583.230,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
597.830,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
