tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
0.027,false,qupa_7E,0.000000,0.500000,60.000,TYPE_A,0.027,0,0,0
66.427,false,qupa_7E,1.000000,0.731059,59.651,TYPE_A,3.200,0,0,0
132.227,false,qupa_7E,2.000000,0.880797,59.062,TYPE_A,3.000,0,0,0
197.827,false,qupa_7E,3.000000,0.952574,57.526,TYPE_A,3.200,0,0,0
261.427,false,qupa_7E,4.000000,0.982014,53.781,TYPE_A,3.000,0,0,0
321.227,false,qupa_7E,5.000000,0.993307,45.968,TYPE_A,3.000,0,0,0
373.627,false,qupa_7E,6.000000,0.997527,33.913,TYPE_A,3.200,0,0,0
413.827,false,qupa_7E,7.000000,0.999089,21.858,TYPE_A,3.200,0,0,0
442.027,false,qupa_7E,8.000000,0.999665,14.045,TYPE_A,3.200,0,0,0
462.427,false,qupa_7E,9.000000,0.999877,10.300,TYPE_A,3.200,0,0,0
479.027,false,qupa_7E,10.000000,0.999955,8.764,TYPE_A,3.200,0,0,0
493.827,false,qupa_7E,11.000000,0.999983,8.175,TYPE_A,3.000,0,0,0
508.427,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
522.827,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
537.227,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
551.427,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
565.627,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
580.027,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
594.427,false,qupa_7E,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
