tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
0.006,false,qupa_AF,0.000000,0.500000,60.000,TYPE_B,0.006,0,0,0
69.207,false,qupa_AF,-2.800000,0.942676,57.957,TYPE_B,6.000,0,0,0
133.406,false,qupa_AF,-5.600000,0.996316,39.062,TYPE_B,3.000,0,0,0
178.807,false,qupa_AF,-8.400000,0.999775,12.166,TYPE_B,3.200,0,0,0
197.206,false,qupa_AF,-11.200000,0.999986,8.112,TYPE_B,3.000,0,0,0
211.806,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
226.006,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
240.606,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
254.807,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
269.406,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
283.807,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
298.206,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
312.406,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
327.007,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
341.606,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
356.007,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
370.407,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
384.806,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
399.206,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
413.606,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
427.806,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
442.207,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
456.607,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
471.207,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
485.807,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
500.006,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
514.406,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
528.606,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
543.006,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
557.206,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
571.606,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
585.607,false,qupa_AF,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
