tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
6.279,false,qupa_F7,0.000000,0.500000,60.000,TYPE_B,6.279,0,0,0
72.479,false,qupa_F7,-1.900000,0.869892,59.149,TYPE_B,3.000,0,0,0
137.879,false,qupa_F7,-3.800000,0.978119,54.796,TYPE_B,3.000,0,0,0
198.880,false,qupa_F7,-5.700000,0.996665,37.797,TYPE_B,3.000,0,0,0
242.879,false,qupa_F7,-7.600000,0.999500,16.590,TYPE_B,3.000,0,0,0
265.679,false,qupa_F7,-9.500000,0.999925,9.355,TYPE_B,3.200,0,0,0
281.279,false,qupa_F7,-11.400000,0.999989,8.061,TYPE_B,3.000,0,0,0
295.879,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
310.079,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.199,0,0,0
324.279,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.199,0,0,0
338.479,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
352.680,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
367.079,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
381.479,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.199,0,0,0
395.679,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
410.079,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
424.479,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
438.879,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
453.279,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
467.479,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
481.879,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
496.079,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
510.479,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
524.679,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
538.680,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
553.279,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
567.480,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.000,0,0,0
581.879,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.199,0,0,0
596.279,false,qupa_F7,-12.000000,0.999994,8.000,TYPE_B,3.200,0,0,0
