tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
0.050,false,qupa_AF,0.000000,0.500000,60.000,TYPE_A,0.050,0,0,0
72.451,false,qupa_AF,1.000000,0.731059,59.651,TYPE_A,9.400,0,0,0
138.250,false,qupa_AF,2.000000,0.880797,59.062,TYPE_A,3.000,0,0,0
203.850,false,qupa_AF,3.000000,0.952574,57.526,TYPE_A,3.200,0,0,0
267.650,false,qupa_AF,4.000000,0.982014,53.781,TYPE_A,3.200,0,0,0
327.650,false,qupa_AF,5.000000,0.993307,45.968,TYPE_A,3.200,0,0,0
379.850,false,qupa_AF,6.000000,0.997527,33.913,TYPE_A,3.000,0,0,0
420.250,false,qupa_AF,7.000000,0.999089,21.858,TYPE_A,3.200,0,0,0
448.650,false,qupa_AF,8.000000,0.999665,14.045,TYPE_A,3.200,0,0,0
469.050,false,qupa_AF,9.000000,0.999877,10.300,TYPE_A,3.200,0,0,0
485.650,false,qupa_AF,10.000000,0.999955,8.764,TYPE_A,3.000,0,0,0
500.650,false,qupa_AF,11.000000,0.999983,8.175,TYPE_A,3.000,0,0,0
515.250,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
529.650,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
544.050,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
558.451,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
572.851,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
587.250,false,qupa_AF,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
