tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
9.239,false,qupa_C0,0.000000,0.500000,60.000,TYPE_A,9.239,0,0,0
75.639,false,qupa_C0,1.900000,0.869892,59.149,TYPE_A,3.200,0,0,0
141.039,false,qupa_C0,3.800000,0.978119,54.796,TYPE_A,3.000,0,0,0
202.039,false,qupa_C0,5.700000,0.996665,37.797,TYPE_A,3.000,0,0,0
246.039,false,qupa_C0,7.600000,0.999500,16.590,TYPE_A,3.200,0,0,0
268.839,false,qupa_C0,9.500000,0.999925,9.355,TYPE_A,3.200,0,0,0
284.439,false,qupa_C0,11.400000,0.999989,8.061,TYPE_A,3.000,0,0,0
298.639,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
313.039,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
327.239,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
341.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
355.839,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
369.839,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
384.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
398.839,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
413.239,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
427.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
441.639,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
456.039,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
470.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
484.839,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
499.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
514.039,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
528.039,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
542.039,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
556.439,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
570.639,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.000,0,0,0
584.839,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
599.239,false,qupa_C0,12.000000,0.999994,8.000,TYPE_A,3.200,0,0,0
