tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
52,false,q0,0,0.5,600,BLUE,1,-0.152824,0.171179,35526
54,false,q1,0,0.5,600,RED,2,-0.178285,-0.1455,35526
687,false,q1,1,0.549834,597,RED,1,-0.178285,-0.1455,35526
687,false,q0,-1,0.549834,597,BLUE,2,-0.152824,0.171179,35526
1317,false,q0,-2,0.598688,591,BLUE,1,-0.152824,0.171179,35526
1319,false,q1,2,0.598688,591,RED,2,-0.178285,-0.1455,35526
1941,false,q0,-3,0.645656,576,BLUE,1,-0.152824,0.171179,35526
1945,false,q1,3,0.645656,576,RED,2,-0.178285,-0.1455,35526
2550,false,q0,-4,0.689974,538,BLUE,1,-0.152824,0.171179,35526
2554,false,q1,4,0.689974,538,RED,1,-0.178285,-0.1455,35526
3125,false,q1,5,0.731059,460,RED,1,-0.178285,-0.1455,35526
3164,false,q0,-5,0.731059,460,BLUE,43,-0.152824,0.171179,35526
3618,false,q1,6,0.768525,340,RED,1,-0.178285,-0.1455,35526
3657,false,q0,-6,0.768525,340,BLUE,1,-0.152824,0.171179,35526
3991,false,q1,7,0.802184,219,RED,1,-0.178285,-0.1455,35526
4030,false,q0,-7,0.802184,219,BLUE,1,-0.152824,0.171179,35526
4243,false,q1,8,0.832018,141,RED,1,-0.178285,-0.1455,35526
4282,false,q0,-8,0.832018,141,BLUE,1,-0.152824,0.171179,35526
4417,false,q1,9,0.858149,104,RED,1,-0.178285,-0.1455,35526
4456,false,q0,-9,0.858149,104,BLUE,1,-0.152824,0.171179,35526
4554,false,q1,10,0.880797,88,RED,1,-0.178285,-0.1455,35526
4593,false,q0,-10,0.880797,88,BLUE,1,-0.152824,0.171179,35526
4675,false,q1,11,0.90025,82,RED,1,-0.178285,-0.1455,35526
4714,false,q0,-11,0.90025,82,BLUE,1,-0.152824,0.171179,35526
4790,false,q1,12,0.916827,80,RED,1,-0.178285,-0.1455,35526
4829,false,q0,-12,0.916827,80,BLUE,1,-0.152824,0.171179,35526
